cctv_ID,Direction,RoadName,VideoStreamURL
C000170,W,復興路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000170
C000291,SE,民權路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000291
C000051,SW,大同路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000051
C000155,S,北新路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000155
C000192,NW,商港路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000192
C000071,S,四維路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000071
C000070,S,重陽路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000070
C000194,SE,重安街,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000194
C000073,NE,中山一路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000073
C000193,S,中華路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000193
C000072,NE,中山一路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000072
C000178,W,文化路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000178
C000057,W,福和路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000057
C000056,S,永和路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000056
C000179,N,淡金路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000179
C000058,N,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000058
C000174,SE,中正東路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000174
C000295,NE,明燈路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000295
C000294,NE,縣民大道二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000294
C000052,SW,文化路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000052
C000176,NW,中山路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000176
C000292,E,中山路三段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000292
