cctv_ID,Direction,RoadName,VideoStreamURL
T127400,W,力行路,https://cctvtraffic.tycg.gov.tw/camera114
T615840,S,梅高路,https://cctvtraffic.tycg.gov.tw/camera137
TC00910,NE,文化路二段,https://cctvtraffic.tycg.gov.tw/camera155
TA06840,E,中正東路,https://cctvtraffic.tycg.gov.tw/camera104
T213520,E,民族路三段,https://cctvtraffic.tycg.gov.tw/camera184
T201821,E,中華路二段,https://cctvtraffic.tycg.gov.tw/camera111
T223710,SW,環中東路二段,https://cctvtraffic.tycg.gov.tw/camera010
T115920,SW,莊敬路二段,https://cctvtraffic.tycg.gov.tw/camera061
T214160,N,環西路,https://cctvtraffic.tycg.gov.tw/camera078
T242410,W,民族路六段,https://cctvtraffic.tycg.gov.tw/camera162
T201420,NE,中華路一段,https://cctvtraffic.tycg.gov.tw/camera069
T608340,S,大成路,https://cctvtraffic.tycg.gov.tw/camera136
T101360,S,民族路,https://cctvtraffic.tycg.gov.tw/camera046
T205900,N,新生路,https://cctvtraffic.tycg.gov.tw/camera030
T818720,SE,文化二路,https://cctvtraffic.tycg.gov.tw/camera152
T201820,E,中華路二段,https://cctvtraffic.tycg.gov.tw/camera068
T505340,S,瑞安路一段,https://cctvtraffic.tycg.gov.tw/camera083
T101400,NW,中正路,https://cctvtraffic.tycg.gov.tw/camera125
T506550,S,康莊路三段,https://cctvtraffic.tycg.gov.tw/camera140
T104870,SW,南平路,https://cctvtraffic.tycg.gov.tw/camera066
T911950,SW,高原路,https://cctvtraffic.tycg.gov.tw/camera178
T801620,W,萬壽路二段,https://cctvtraffic.tycg.gov.tw/camera095
T902722,NW,神龍路,https://cctvtraffic.tycg.gov.tw/camera142
T101800,S,經國路,https://cctvtraffic.tycg.gov.tw/camera054
T502070,NE,員林路二段,https://cctvtraffic.tycg.gov.tw/camera016
T303660,E,環南路三段,https://cctvtraffic.tycg.gov.tw/camera012
T625030,S,校前路,https://cctvtraffic.tycg.gov.tw/camera181
T600210,SW,陸橋南路,https://cctvtraffic.tycg.gov.tw/camera135
T604770,N,校前路,https://cctvtraffic.tycg.gov.tw/camera182
T900950,N,中豐路上林段,https://cctvtraffic.tycg.gov.tw/camera113
T510370,W,復興路二段,https://cctvtraffic.tycg.gov.tw/camera101
T244920,W,五青路,https://cctvtraffic.tycg.gov.tw/camera143
T239210,NE,高鐵南路三段,https://cctvtraffic.tycg.gov.tw/camera158
T105150,SE,永安路,https://cctvtraffic.tycg.gov.tw/camera020
T106240,SE,大有路,https://cctvtraffic.tycg.gov.tw/camera130
T109470,NW,三民路一段,https://cctvtraffic.tycg.gov.tw/camera037
T700300,NW,民生北路一段,https://cctvtraffic.tycg.gov.tw/camera099
T104500,S,經國路,https://cctvtraffic.tycg.gov.tw/camera121
T100300,S,民族路,https://cctvtraffic.tycg.gov.tw/camera052
TC12010,SE,青昇路,https://cctvtraffic.tycg.gov.tw/camera153
T102200,N,春日路,https://cctvtraffic.tycg.gov.tw/camera062
T302210,S,中豐路,https://cctvtraffic.tycg.gov.tw/camera119
T505250,S,台3線,https://cctvtraffic.tycg.gov.tw/camera168
T407160,SW,福德一路,https://cctvtraffic.tycg.gov.tw/camera082
T903550,N,大昌路二段,https://cctvtraffic.tycg.gov.tw/camera105
T803900,S,忠義路一段,https://cctvtraffic.tycg.gov.tw/camera123
T107960,NE,中華路,https://cctvtraffic.tycg.gov.tw/camera044
T105540,SW,介壽路,https://cctvtraffic.tycg.gov.tw/camera049
T700370,SE,中正路,https://cctvtraffic.tycg.gov.tw/camera001
T727431,SE,蘆興南路,https://cctvtraffic.tycg.gov.tw/camera173
T727432,SE,蘆興南路,https://cctvtraffic.tycg.gov.tw/camera174
T701100,NW,南崁路一段,https://cctvtraffic.tycg.gov.tw/camera097
T727433,SE,蘆興南路,https://cctvtraffic.tycg.gov.tw/camera175
T727830,NW,中正北路,https://cctvtraffic.tycg.gov.tw/camera165
T255370,NE,三民路一段,https://cctvtraffic.tycg.gov.tw/camera185
T100130,E,萬壽路三段,https://cctvtraffic.tycg.gov.tw/camera117
T102710,E,三民路二段,https://cctvtraffic.tycg.gov.tw/camera004
T105700,E,建國路,https://cctvtraffic.tycg.gov.tw/camera058
T104970,S,經國路,https://cctvtraffic.tycg.gov.tw/camera002
T205760,S,中豐北路,https://cctvtraffic.tycg.gov.tw/camera032
T401500,N,介壽路一段,https://cctvtraffic.tycg.gov.tw/camera079
T207540,E,中北路,https://cctvtraffic.tycg.gov.tw/camera074
T223050,SW,環中東路,https://cctvtraffic.tycg.gov.tw/camera132
