cctv_ID,Direction,RoadName,VideoStreamURL
T000087,SW,基隆路高架道路,http://172.16.3.161/live/index.html?ccd_id=87
T000088,SW,基隆路二段,http://172.16.3.161/live/index.html?ccd_id=88
T000089,NE,基隆路高架道路,http://172.16.3.161/live/index.html?ccd_id=89
T000090,SE,建國北路三段,http://172.16.3.161/live/index.html?ccd_id=90
T000091,N,中山北路四段,http://172.16.3.161/live/index.html?ccd_id=91
T000092,N,復北地下道,http://172.16.3.161/live/index.html?ccd_id=92
T000093,N,復北地下道,http://172.16.3.161/live/index.html?ccd_id=93
T000094,N,復北地下道,http://172.16.3.161/live/index.html?ccd_id=94
T000095,S,復北地下道,http://172.16.3.161/live/index.html?ccd_id=95
T000096,N,復北地下道,http://172.16.3.161/live/index.html?ccd_id=96
T000097,S,復北地下道,http://172.16.3.161/live/index.html?ccd_id=97
T000098,S,復北地下道,http://172.16.3.161/live/index.html?ccd_id=98
T000099,S,復北地下道,http://172.16.3.161/live/index.html?ccd_id=99
T000100,S,復北地下道,http://172.16.3.161/live/index.html?ccd_id=100
T000101,S,復北地下道,http://172.16.3.161/live/index.html?ccd_id=101
T000102,E,康湖路,http://172.16.3.161/live/index.html?ccd_id=102
T000103,E,康湖路,http://172.16.3.161/live/index.html?ccd_id=103
T000104,E,康湖路,http://172.16.3.161/live/index.html?ccd_id=104
T000105,W,康湖路,http://172.16.3.161/live/index.html?ccd_id=105
T000106,E,康湖路,http://172.16.3.161/live/index.html?ccd_id=106
T000107,W,康湖路,http://172.16.3.161/live/index.html?ccd_id=107
T000108,W,康湖路,http://172.16.3.161/live/index.html?ccd_id=108
T000109,N,基湖路,http://172.16.3.161/live/index.html?ccd_id=109
T000111,N,堤頂大道,http://172.16.3.161/live/index.html?ccd_id=111
T000112,S,堤頂大道,http://172.16.3.161/live/index.html?ccd_id=112
T000113,SE,瑞光路,http://172.16.3.161/live/index.html?ccd_id=113
T000115,N,舊宗路二段,http://172.16.3.161/live/index.html?ccd_id=115
T000117,S,舊宗路二段,http://172.16.3.161/live/index.html?ccd_id=117
T000119,S,堤頂大道,http://172.16.3.161/live/index.html?ccd_id=119
T000120,N,堤頂大道,http://172.16.3.161/live/index.html?ccd_id=120
T000121,E,木柵路一段,http://172.16.3.161/live/index.html?ccd_id=121
T000122,NW,新明路298巷,http://172.16.3.161/live/index.html?ccd_id=122
T000124,NW,康寧路三段,http://172.16.3.161/live/index.html?ccd_id=124
T000128,W,信義路五段,http://172.16.3.161/live/index.html?ccd_id=128
T000129,N,光復南路,http://172.16.3.161/live/index.html?ccd_id=129
T000130,SW,基隆路一段,http://172.16.3.161/live/index.html?ccd_id=130
T000131,E,忠孝東路五段,http://172.16.3.161/live/index.html?ccd_id=131
T000132,W,仁愛路四段,http://172.16.3.161/live/index.html?ccd_id=132
T000133,E,松高路,http://172.16.3.161/live/index.html?ccd_id=133
T000134,S,松仁路,http://172.16.3.161/live/index.html?ccd_id=134
T000135,NE,基隆路一段,http://172.16.3.161/live/index.html?ccd_id=135
T000136,SW,基隆路二段,http://control.bote.gov.taipei/view_camera.html?ccd_id=136
T000137,W,松壽路,http://172.16.3.161/live/index.html?ccd_id=137
T000138,S,松智路,http://172.16.3.161/live/index.html?ccd_id=138
T000139,S,松智路,http://172.16.3.161/live/index.html?ccd_id=139
T000140,N,市府路,http://172.16.3.161/live/index.html?ccd_id=140
T000141,E,北安路,http://172.16.3.161/live/index.html?ccd_id=141
T000142,W,北安路,http://172.16.3.161/live/index.html?ccd_id=142
T000143,S,堤頂大道,http://172.16.3.161/live/index.html?ccd_id=143
T000145,W,內湖路一段,http://172.16.3.161/live/index.html?ccd_id=145
T000146,NE,成功路三段,http://172.16.3.161/live/index.html?ccd_id=146
